reasoner,repetition,synthetic_users,synthetic_triples,query_id,category,tier,execution_scope,authority,privacy_class,merge_strategy,source_roles,source_count,duration_ms,node_duration_ms_sum,result_count,ask_result,result_digest,status,censored,failed_phase,timeout_seconds,error
rdfs_owlrl,3,10,721,EXT-Q62,adaptation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,22.873297,66.154213,1,,3dafef0eca79c68f05b79939f40198bc13232639d500d3e9875bc263b0f00d4d,completed,False,,,
rdfs_owlrl,3,10,721,EXT-Q63,delegation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,24.638593,72.227104,1,,d4b4c3785ae985658dfc4a4433dd002e5aec5a2321080af4e85474c06a3404f5,completed,False,,,
rdfs_owlrl,3,10,721,EXT-Q64,delegation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,25.223444,67.162358,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,10,721,EXT-Q65,delegation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,12.812223,38.244109,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,10,721,EXT-Q66,federation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,25.973945,73.21549300000001,2,,1a9af60cfbb87dd79b68021c3d70e1ee6f230e648f1ad6360ef50fffd374b4df,completed,False,,,
rdfs_owlrl,3,10,721,EXT-Q67,federation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,39.291981,115.81919500000001,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,10,721,EXT-Q68,federation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,24.966296,73.919048,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,10,721,EXT-Q69,federation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,28.865074,82.595292,2,,8271d93912e320b11a3ca6d70e5061d5132abb26053b022198090871531d61eb,completed,False,,,
rdfs_owlrl,3,10,721,EXT-Q70,audit_temporal,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,110.591741,182.026693,204,,01824916f48e90d6c6df066f2950c4d8a2e2d6f71ba4af556d43e8921ae41930,completed,False,,,
rdfs_owlrl,3,10,721,EXT-Q71,audit_temporal,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,41.975741,111.553508,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,10,721,EXT-Q72,audit_temporal,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,29.174037,81.45873499999999,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,10,721,EXT-Q73,audit_temporal,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,98.452111,225.06902300000002,200,,46d1ef95936a63e101a14f7b06eb1eba304a1f4094308a8f63c177807c777af5,completed,False,,,
rdfs_owlrl,3,10,721,EXT-Q74,audit_temporal,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,146.052593,346.81806900000004,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,10,721,EXT-Q75,validation,core,cloud,global,internal,single,cloud,1,17.814437,17.814437,74,,8dd432df42d733f2411b2aebc51682848ddadc97425c41088f0a99090f77f1c0,completed,False,,,
rdfs_owlrl,3,10,721,EXT-Q76,validation,core,cloud,global,internal,single,cloud,1,5.066633,5.066633,9,,50bf3d3f7f446e045722279f6d243ecc804cd2cf73b381d9c89f530b567855ea,completed,False,,,
rdfs_owlrl,3,10,721,EXT-Q77,validation,core,cloud,global,internal,single,cloud,1,15.645813,15.645813,6,,ba52fb52449a77784e328f0aaa19807ddd9156c7457ea722a8af2f2082dce9ad,completed,False,,,
rdfs_owlrl,3,10,721,EXT-Q78,policy_governance,core,cloud,global,internal,single,cloud,1,15.597713,15.597713,37,,dc49d089c1cfb621b31177ad5794c8ca7638f40689eba56af4f4ea2a38c683f1,completed,False,,,
rdfs_owlrl,3,10,721,EXT-Q79,policy_governance,core,cloud,global,internal,single,cloud,1,9.96224,9.96224,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,10,721,EXT-Q80,validation,core,cloud,global,internal,single,cloud,1,32.932273,32.932273,13,,7b81a06628b0ed47983abd578c902f47906271bc5a38f63144daa74510daf865,completed,False,,,
rdfs,1,100,7021,BASE-Q01,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,41.263704,121.280569,104,,7a332083bdc04cec27394e5cf23941c792d1de0c41d27f4134d42e1cea73f268,completed,False,,,
rdfs,1,100,7021,BASE-Q02,topology,core,authority_key:http://example.org/smartcity#UserB,data_owner,confidential,single,edge2,1,22.676611,22.676611,11,,363f868a57a5e5f601b8d524b05460273fbf45427eb805af595f694133371b51,completed,False,,,
rdfs,1,100,7021,BASE-Q03,wellbeing,domain,authorities,data_owner,restricted,set_union,edge1|edge2|edge3,3,28.61374,83.995367,104,,0f2929f844a525d68830fa50f52519857f1dd010ded0bf5e04d4a24c86c05552,completed,False,,,
rdfs,1,100,7021,BASE-Q04,decision,core,authority_key:http://example.org/smartcity#UserB,data_owner,confidential,single,edge2,1,22.294796,22.294796,7,,cc222a87554e870ffae43cba023647670c0589b8ec1b4500dd1d797a399c3bf2,completed,False,,,
rdfs,1,100,7021,BASE-Q05,wellbeing,domain,authorities,data_owner,restricted,set_union,edge1|edge2|edge3,3,19.638,56.473911,5,,4b096b851fd9e6935d2e2e6c7bd57464c473db58008af4b34e60338033a84d23,completed,False,,,
rdfs,1,100,7021,BASE-Q06,identity_consent,core,cloud,global,internal,single,cloud,1,5.146692,5.146692,10,,f8aebcef3bdb5c68142d34426190fd6a36c4b31394471c9c7602e6c19e67ff84,completed,False,,,
rdfs,1,100,7021,BASE-Q07,observability,core,fog,regional,internal,single,fog,1,36.033482,36.033482,10,,86419d85b77be1282bde98480ecfa16f261a06d3180f063da4ea1bb1c119af67,completed,False,,,
rdfs,1,100,7021,BASE-Q08,observability,core,fog,regional,internal,single,fog,1,37.249833,37.249833,2,,6527f1e187dfa51f5dc78e109fe2d9fb47aed82a4ec8f897d1dda6ee6850aa0a,completed,False,,,
rdfs,1,100,7021,BASE-Q09,wellbeing,domain,authorities,data_owner,restricted,set_union,edge1|edge2|edge3,3,41.034314,118.529566,106,,2f052795c45af5c73a4ed56c6d53f566c3a6a97f8e256bd42d191c915baca6ff,completed,False,,,
rdfs,1,100,7021,BASE-Q10,observability,domain,authorities,data_owner,restricted,set_union,edge1|edge2|edge3,3,55.160611,160.649103,104,,e6e6be0bea1007e8a0a509db5dd6923dbe3b169736a394cf93f38246d8a7dca8,completed,False,,,
rdfs,1,100,7021,BASE-Q11,wellbeing,core,authority_key:http://example.org/smartcity#UserA,data_owner,confidential,single,edge1,1,14.567426,14.567426,1,,941d461ce01f2fa52ba95291e46e52524d75bd44e2b938eab7e81404936a8b7c,completed,False,,,
rdfs,1,100,7021,BASE-Q12,adaptation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,14.583833,43.194554,1,,ddcd6b8cd42f3d2e1f6aa052eeeca5d4423f9db85cdc91915481db3956dfffff,completed,False,,,
rdfs,1,100,7021,BASE-Q13,adaptation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,18.769204,54.576153,1,,25e56d4be1969d1d6de5386e2c3ff26456f8069edb7847a9dc7e32a9b09c8948,completed,False,,,
rdfs,1,100,7021,BASE-Q14,delegation,core,authority_key:http://example.org/smartcity#UserA,data_owner,confidential,single,edge1,1,16.752556,16.752556,1,,dcd8c3258e95549dde016df10cf22183c036214d75d30e686ca7ac2fb5ea3271,completed,False,,,
rdfs,1,100,7021,BASE-Q15,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,11.757778,34.724866,1,,7ac55bded7c8d1294bfcac4ddeb28b5921a8083a19185e216bf5d1c0d62bd370,completed,False,,,
rdfs,1,100,7021,BASE-Q16,federation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,26.388814,74.891584,3,,550eeca87dc96402bbed090f1737eaacfb6b27d2290401797018cbcf303b8147,completed,False,,,
rdfs,1,100,7021,BASE-Q17,context_zones,domain,authorities,data_owner,restricted,set_union,edge1|edge2|edge3,3,18.462949,53.223006,1,,50b7b5a085e0802a1897953a959e0c9ea4c5f943dc26de55b2219ea7deac4b89,completed,False,,,
rdfs,1,100,7021,BASE-Q18,context_zones,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,191.458408,212.224309,1,,200d4d55bb0d8b9374961d2df3fa99d83d8caf54dc79a7784bb84dd44b081eda,completed,False,,,
rdfs,1,100,7021,BASE-Q19,decision,core,fog,regional,internal,single,fog,1,34.506371,34.506371,5,,14ff5f393f619913b6627f132ac802eb3d0b2560e5619a0d995e34dac1f39b45,completed,False,,,
rdfs,1,100,7021,BASE-Q20,identity_consent,domain,authorities,data_owner,restricted,set_union,edge1|edge2|edge3,3,43.049556,124.819977,104,,80c72d53f7954de49ca8c6c413b59e0b475eda97cf0ca823b08155ca43c94d68,completed,False,,,
rdfs,1,100,7021,BASE-Q21,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,32.571408,85.169737,11,,7fc13e36a90de226eedecbd26ccd453be5ba11798c2c5af4a7d857a15cbb7e1e,completed,False,,,
rdfs,1,100,7021,BASE-Q22,adaptation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,24.648771,72.254752,3,,70205401426a8e8adbf4220710b3638c6a47af2e7e7264f0b771b1bcbb070e80,completed,False,,,
rdfs,1,100,7021,BASE-Q23,topology,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,36.696907,107.17993200000001,101,,0bee89d20c1ee8a1d30f5f49705252478356280884ac29a85e9d22cae3d943b7,completed,False,,,
rdfs,1,100,7021,BASE-Q24,federation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,29.142222,80.142013,5,,0d4871d54d4eadbfa110f9223c2a6b641ea8c65326db34ade1288d5eab5ceb54,completed,False,,,
rdfs,1,100,7021,BASE-Q25,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,13.954648,40.512573,1,,4591a69ecb6837fd65b28a9688ad10f0fb7b8ca54c1a6ac395ef142fc831cfbf,completed,False,,,
rdfs,1,100,7021,BASE-Q26,observability,core,fog,regional,internal,boolean_or,fog,1,5.796278,5.796278,1,True,35df7182aa6c75e0a1066245f679b81ec9ad05e9964a0684980a466c9cc63ac4,completed,False,,,
rdfs,1,100,7021,BASE-Q27,adaptation,core,authorities,data_owner,confidential,boolean_or,edge1|edge2|edge3,3,8.61463,25.706713999999998,1,True,35df7182aa6c75e0a1066245f679b81ec9ad05e9964a0684980a466c9cc63ac4,completed,False,,,
rdfs,1,100,7021,BASE-Q28,identity_consent,domain,authorities,data_owner,restricted,boolean_or,edge1|edge2|edge3,3,53.723166,143.200052,0,False,92b91e0dd8f69dcc43f3c56062f944147504cf0d80f20c98005fda34c727fd7e,completed,False,,,
rdfs,1,100,7021,BASE-Q29,topology,core,fog,regional,internal,boolean_or,fog,1,14.668296,14.668296,1,True,35df7182aa6c75e0a1066245f679b81ec9ad05e9964a0684980a466c9cc63ac4,completed,False,,,
rdfs,1,100,7021,BASE-Q30,federation,core,authorities,data_owner,confidential,boolean_or,edge1|edge2|edge3,3,6.816889,20.196713,1,True,35df7182aa6c75e0a1066245f679b81ec9ad05e9964a0684980a466c9cc63ac4,completed,False,,,
rdfs,1,100,7021,BASE-Q31,identity_consent,core,cloud,global,internal,single,cloud,1,4.767162,4.767162,3,,66874cf8756143b9365cd0ce258e694f4e2eaf6ea8e73bc6693fe83bc83ed3f4,completed,False,,,
rdfs,1,100,7021,BASE-Q32,decision,core,fog,regional,internal,single,fog,1,153.500333,153.500333,4,,b91031de6b6257d2428b9195175f3c860291b874d6603c50eb4713a1b65b2628,completed,False,,,
rdfs,1,100,7021,BASE-Q33,observability,core,authority_key:http://example.org/smartcity#UserB,data_owner,confidential,single,edge2,1,25.461222,25.461222,6,,c948862aeae8a7991e67a92cdd4493bfbfb9d01ab0d6a6296c3f1f31ee941004,completed,False,,,
rdfs,1,100,7021,BASE-Q34,topology,core,fog,regional,internal,single,fog,1,10.682315,10.682315,1,,7c66062f36ae31e8068455da76c0bb4f918e7f6b8ecee7cd8a7946f3b6047884,completed,False,,,
rdfs,1,100,7021,BASE-Q35,delegation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,57.152667,115.130462,180,,496f817f7c8ccec2b677b93877c2e54259f1052bee3fa9bbc330cf1af1a46630,completed,False,,,
rdfs,1,100,7021,EXT-Q01,semantic_schema,core,cloud,global,internal,single,cloud,1,12.708544,12.708544,6,,66d5edbbdc2282624ffec271a4a523a20fdc7331b886d2884edf86a885532bcc,completed,False,,,
rdfs,1,100,7021,EXT-Q02,semantic_schema,core,cloud,global,internal,single,cloud,1,5.924087,5.924087,3,,81bea9a8c2d4cf1237d7fb131249cc18ec4ca629eeabaadbd5f0b9b58d3e3333,completed,False,,,
rdfs,1,100,7021,EXT-Q03,policy_governance,core,cloud,global,internal,single,cloud,1,15.268902,15.268902,79,,d73ae3d5ddfcd345147bae778101c21ab13194fca3fa92ad08259d39931b66d5,completed,False,,,
rdfs,1,100,7021,EXT-Q04,policy_governance,core,cloud,global,internal,single,cloud,1,55.879501,55.879501,55,,fced7e97d29b215a8321753998b7519dc1825dacc4af090c67ffc54bee4479bc,completed,False,,,
rdfs,1,100,7021,EXT-Q05,semantic_schema,core,cloud,global,internal,single,cloud,1,17.469113,17.469113,17,,e0fc9190703b6a7b2695ddc448f5c7e54c4feeff2545477c3194ebfd8ccb1f0c,completed,False,,,
rdfs,1,100,7021,EXT-Q06,semantic_schema,core,cloud,global,internal,single,cloud,1,3.529432,3.529432,12,,1377568d225cfb45a1899c2ea951adf7ebda5ada4e188dbf5f114110484fa3ae,completed,False,,,
rdfs,1,100,7021,EXT-Q07,policy_governance,core,cloud,global,internal,single,cloud,1,11.022812,11.022812,67,,c3cf27e703656fdaa8295f23b31076c1afcb14a5022b1b47538e2961fe033646,completed,False,,,
rdfs,1,100,7021,EXT-Q08,policy_governance,core,cloud,global,internal,single,cloud,1,58.283109,58.283109,1089,,cb9e0103c9327f1c4691ec9d7612deebd04c0e73140f23e2a6209bb8af1efc51,completed,False,,,
rdfs,1,100,7021,EXT-Q09,policy_governance,core,cloud,global,internal,single,cloud,1,15.60094,15.60094,6,,68de07660e010156bf3f3ea01000180657c8e8fc155ac9a053c3a64dbc538102,completed,False,,,
rdfs,1,100,7021,EXT-Q10,policy_governance,core,cloud,global,internal,single,cloud,1,45.841759,45.841759,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs,1,100,7021,EXT-Q11,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,42.194797,118.71503100000001,125,,d10f1a5cd8517d29f509a64e5fda02dd5a7dd6efad8bfa95a5d0644b462177b0,completed,False,,,
rdfs,1,100,7021,EXT-Q12,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,42.152741,118.321845,128,,0444374ff467f047d001f046d64d1a86263d42f4d4185f8bd16178a3aac1262d,completed,False,,,
rdfs,1,100,7021,EXT-Q13,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,44.321074,130.25190500000002,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs,1,100,7021,EXT-Q14,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,44.935,131.309036,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs,1,100,7021,EXT-Q15,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,117.52124,334.20419100000004,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs,1,100,7021,EXT-Q16,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,52.777389,154.00919199999998,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs,1,100,7021,EXT-Q17,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,29.54524,75.232547,8,,3071bd3ad9cc1daac2632f317152a64e2d9d9e0d189068465ece1f8c3872334f,completed,False,,,
rdfs,1,100,7021,EXT-Q18,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,53.640518,150.08905900000002,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs,1,100,7021,EXT-Q19,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,52.188315,149.301968,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs,1,100,7021,EXT-Q20,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,13.008704,38.069701,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs,1,100,7021,EXT-Q21,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,23.306019,67.279823,42,,5f5f842f77c77fd4daaf1aeead5ac66f83ba3baa3a0c30af7c9fc75f471e69cc,completed,False,,,
rdfs,1,100,7021,EXT-Q22,security_identity,domain,authorities,data_owner,restricted,set_union,edge1|edge2|edge3,3,312.045907,596.9613429999999,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs,1,100,7021,EXT-Q23,data_lifecycle,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,26.020371,73.43353,3,,3955e7b96dea26719774b2d2a200be73c38cf84521f9352a6b96ed1af0a71d7a,completed,False,,,
rdfs,1,100,7021,EXT-Q24,data_lifecycle,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,47.018704,136.892964,102,,9106f5862cc8600b6d5ae37435c36d2734394a0ad4470feea1fb4f9925aa6872,completed,False,,,
rdfs,1,100,7021,EXT-Q25,data_lifecycle,domain,authorities,data_owner,restricted,set_union,edge1|edge2|edge3,3,74.011093,215.250292,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs,1,100,7021,EXT-Q26,security_identity,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,121.33137,212.26557400000002,104,,d032cc59f511f29f0ba5b4a8ec962dbd24952b8594d3e52130be63c2cf3e33dd,completed,False,,,
rdfs,1,100,7021,EXT-Q27,security_identity,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,44.864908,118.316619,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs,1,100,7021,EXT-Q28,security_identity,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,20.453241,57.929912,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs,1,100,7021,EXT-Q29,security_identity,core,cloud,global,internal,single,cloud,1,3.928735,3.928735,1,,5e56d4b1c34d01016304a6e8bc0397a3d6e7898ce43942ff1b6aab07b06810f2,completed,False,,,
rdfs,1,100,7021,EXT-Q30,security_identity,core,cloud,global,internal,single,cloud,1,2.987729,2.987729,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs,1,100,7021,EXT-Q31,data_lifecycle,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,18.770203,55.736429,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs,1,100,7021,EXT-Q32,data_lifecycle,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,11.452574,33.197809,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs,1,100,7021,EXT-Q33,data_lifecycle,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,22.176833,65.550045,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs,1,100,7021,EXT-Q34,data_lifecycle,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,18.945018,55.779560000000004,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs,1,100,7021,EXT-Q35,data_lifecycle,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,22.531907,65.239118,106,,f68d3a56a8b372110adb0609644ee820cc2af42e928c009699efee64cbd66b70,completed,False,,,
rdfs,1,100,7021,EXT-Q36,context_zones,core,authority_key:http://example.org/smartcity#UserA,data_owner,confidential,single,edge1,1,21.584222,21.584222,1,,b691a10c930fd32c789bb07f0f1fd7d606e3241b1fbe110ce3bb9c0f5b95cd37,completed,False,,,
rdfs,1,100,7021,EXT-Q37,context_zones,domain,authorities,data_owner,restricted,set_union,edge1|edge2|edge3,3,63.735574,181.754963,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs,1,100,7021,EXT-Q38,context_zones,domain,authorities,data_owner,restricted,set_union,edge1|edge2|edge3,3,35.602082,106.228915,1,,d0d58146bc80e4e03947b8200631e8b89fdb27ee77b2a31daf4bee1a10c44367,completed,False,,,
rdfs,1,100,7021,EXT-Q39,context_zones,core,authority_key:http://example.org/smartcity#UserA,data_owner,confidential,single,edge1,1,15.25163,15.25163,5,,1ca154c8210da56b45e42825f86a318f53dc0325a456648a0db2cbcced59de18,completed,False,,,
rdfs,1,100,7021,EXT-Q40,trust,core,fog,regional,internal,single,fog,1,28.077926,28.077926,8,,668e8d3da023436e0b3b53c5f12489c55929c5346903d5c0b7b1b992f823f8df,completed,False,,,
rdfs,1,100,7021,EXT-Q41,trust,core,fog,regional,internal,single,fog,1,24.695222,24.695222,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs,1,100,7021,EXT-Q42,trust,core,fog,regional,internal,single,fog,1,20.197685,20.197685,5,,a936f8276a646c3f47213c62eb605f825d8fee770920c38f095ae922a5febc96,completed,False,,,
rdfs,1,100,7021,EXT-Q43,trust,core,fog,regional,internal,single,fog,1,31.738444,31.738444,8,,b194843fbc8955399d428ae6e4e9bb4101fe20226aa76f0f1491397c8ce797c2,completed,False,,,
rdfs,1,100,7021,EXT-Q44,trust,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,28.265963,67.461653,10,,106b6808e582efd6a78626f18c7807191e7a08ebe629f87847227d80e6ce6f19,completed,False,,,
rdfs,1,100,7021,EXT-Q45,trust,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,46.38963,137.25111199999998,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
